countyName,geometry,countyFIPS,stateName,population,2020-10-25,case_rate_100k
Niobrara,"POLYGON ((-104.899941 43.49964, -104.054794284348 43.503327530406, -104.054684568427 43.477815541711, -104.053876 43.289801, -104.053127 43.000585, -104.052586 42.630917, -104.052662191568 42.6117663005415, -104.611847 42.608787, -104.655639 42.609468, -104.892437 42.608939, -104.89848 42.78303, -104.899941 43.49964))",56027,WY,2356.0,7.0,297.11375212224107
Richland,"POLYGON ((-81.31691099999999 34.239458, -81.178293 34.174552, -81.181196 34.220285, -81.09586299999999 34.21387199999999, -80.82592099999999 34.26876, -80.869524 34.182271, -80.719318 34.068972, -80.692965 34.08128, -80.616186 34.099605, -80.635712 34.084886, -80.60103599999999 34.03593, -80.633545 33.85268, -80.62010699999999 33.743237, -80.78485999999999 33.761008, -80.91731 33.813735, -81.01232999999999 33.88008, -81.05211 33.997616, -81.13928199999999 34.068341, -81.27584499999999 34.097381, -81.338961 34.197587, -81.31691099999999 34.239458))",45079,SC,415759.0,17064.0,4104.300808882069
Madera,"POLYGON ((-120.476692 37.09639, -120.227286 37.1634, -120.106385 37.167153, -120.052055 37.183108, -119.761809 37.417114, -119.651191 37.417832, -119.651172 37.461351, -119.58422 37.494696, -119.583585 37.56033499999999, -119.308995 37.777986, -119.268979 37.73923, -119.124068 37.7338, -119.022363 37.585737, -119.286658 37.374943, -119.335189 37.31077399999999, -119.330573 37.205791, -119.36275 37.167201, -119.43306 37.161516, -119.470844 37.110548, -119.506733 37.150554, -119.567234 37.115946, -119.562979 37.064095, -119.604908 37.071016, -119.621116 37.026605, -119.705356 36.999794, -119.713182 36.991638, -119.814421 36.850138, -119.932338 36.843323, -120.028143 36.814485, -120.057776 36.82286, -120.229179 36.769687, -120.370256 36.78494, -120.456246 36.862863, -120.450341 36.911172, -120.541696 37.044505, -120.476692 37.09639))",06039,CA,157327.0,4981.0,3166.0172761191657
Randolph,"POLYGON ((-90.20389118084169 38.0873651230282, -90.035867 38.135736, -90.036311 38.223125, -89.89904299999999 38.220755, -89.703256 38.219404, -89.59279699999999 38.219271, -89.595073 37.955343, -89.664439 37.829131, -89.68723248388839 37.7964280387079, -89.69655899999999 37.81433699999999, -89.78203499999999 37.855092, -89.85104799999999 37.90398, -89.92318499999999 37.870672, -89.933095790915 37.8800990582524, -89.974221 37.919217, -89.95491 37.966647, -90.008353 37.970179, -90.08095899999999 38.015428, -90.12600599999999 38.05057, -90.20389118084169 38.0873651230282))",17157,IL,31782.0,1271.0,3999.1189981750676
Pecos,"POLYGON ((-103.585084 30.76647, -103.01104 31.371306, -102.933578 31.350081, -102.826735 31.266881, -102.767365 31.293803, -102.676104 31.330084, -102.600677 31.267097, -102.523063 31.262698, -102.429545 31.193557, -102.388804 31.087156, -102.292681 31.036677, -102.202032 31.031026, -102.191731 31.003788, -101.98364 30.98717, -101.883436 30.925647, -101.80742 30.699504, -101.76842 30.653077, -101.768377 30.652938, -101.769353 30.653369, -101.997614 30.654086, -102.000408 30.654933, -102.031813 30.655503, -102.032467 30.655385, -102.033231 30.655496, -102.034002 30.655433, -102.034385 30.655268, -102.137778 30.655982, -102.138406 30.597521, -102.342986 30.598759, -102.343085 30.284116, -102.566937 30.283269, -102.567049 30.052808, -103.439976 30.665939, -103.585084 30.76647))",48371,TX,15823.0,474.0,2995.6392593060737
Clay,"POLYGON ((-85.12915931558319 31.7802782680766, -85.07394099999999 31.771441, -84.95864 31.777854, -84.94978399999999 31.679914, -84.942353 31.618669, -84.817843 31.619771, -84.80795999999999 31.514383, -84.819807 31.501192, -85.02922699999999 31.486071, -85.0516814295062 31.5195403291417, -85.04188099999999 31.544684, -85.05795999999999 31.57084, -85.05816899999999 31.620227, -85.12553 31.694965, -85.11892999999999 31.732664, -85.1254405773425 31.7629687034183, -85.12915931558319 31.7802782680766))",13061,GA,2834.0,124.0,4375.441072688779
Randall,"POLYGON ((-102.167471 35.183233, -101.622941 35.183117, -101.629257 34.747649, -101.998493 34.74819, -102.168839 34.747417, -102.167471 35.183233))",48381,TX,137713.0,4883.0,3545.7799917219145
Plymouth,"POLYGON ((-96.62187499999999 42.779255, -96.57793699999999 42.827645, -96.53785099999999 42.87847499999999, -96.54047232919329 42.908595697956, -95.85937699999999 42.909097, -95.859949 42.56062, -96.48002247898 42.5613247765607, -96.52676599999999 42.641184, -96.59160199999999 42.688081, -96.62470399999999 42.725497, -96.62187499999999 42.779255))",19149,IA,25177.0,1655.0,6573.459903880526
San Miguel,"POLYGON ((-109.041796614855 38.1530323049685, -108.906749 38.154959, -107.965789 38.152328, -107.891469 38.115957, -107.889716 38.011615, -107.795469 37.98852, -107.738283 37.905432, -107.839715 37.776714, -107.860845 37.775517, -107.989208 37.85664, -108.210164 37.82112499999999, -108.256498 37.894607, -108.81671 37.89553799999999, -109.042604100621 37.8810848174926, -109.041796614855 38.1530323049685))",08113,CO,8179.0,101.0,1234.8697884826995
Poweshiek,"POLYGON ((-92.76599899999999 41.862373, -92.298164 41.862779, -92.297494 41.50979, -92.41199499999999 41.509548, -92.756508 41.50879399999999, -92.76675899999999 41.601355, -92.76599899999999 41.862373))",19157,IA,18504.0,457.0,2469.736273238219
Crisp,"POLYGON ((-83.96127799999999 32.030595, -83.609663 32.027938, -83.612256 31.854089, -83.61264199999999 31.804128, -83.802723 31.803579, -83.84532299999999 31.83119, -83.939437 31.847929, -83.922494 31.909653, -83.920102 31.927242, -83.96127799999999 32.030595))",13081,GA,22372.0,641.0,2865.1886286429467
Red River,"POLYGON ((-95.31044979544909 33.8738430381855, -95.283445 33.877746, -95.25362299999999 33.92971, -95.226393 33.961954, -95.1559076171075 33.9384823885698, -95.149462 33.936336, -95.09500199999999 33.904816, -95.04656799999999 33.862565, -94.98165 33.852284, -94.93956 33.810503, -94.902276 33.776289, -94.841634 33.739431, -94.76614599999999 33.748031, -94.7319329019959 33.7208305162803, -94.74609599999999 33.700605, -94.74692499999999 33.328938, -94.78169299999999 33.318905, -94.80878299999999 33.363636, -94.81271 33.375577, -95.125451 33.389454, -95.15343799999999 33.380764, -95.30664 33.378027, -95.30863699999999 33.380662, -95.31044979544909 33.8738430381855))",48387,TX,12023.0,196.0,1630.2087665308159
Yuma,"POLYGON ((-102.793305 40.002493, -102.793582 40.351281, -102.77996 40.438446, -102.664804 40.43847299999999, -102.051304798597 40.440007993377, -102.051308551844 40.3492213568722, -102.051309 40.338381, -102.051744 40.003078, -102.051254 39.818992, -102.049992135644 39.57405609742101, -102.802932 39.567841, -102.793305 40.002493))",08125,CO,10019.0,210.0,2096.0175666234154
Sac,"POLYGON ((-95.38800999999999 42.561742, -94.914485 42.560309, -94.91448699999999 42.47419, -94.85668899999999 42.473996, -94.858412 42.209692, -95.090851 42.210405, -95.32349699999999 42.210932, -95.322357 42.474737, -95.387445 42.474796, -95.38800999999999 42.561742))",19161,IA,9721.0,393.0,4042.793951239584
Clinton,"POLYGON ((-85.2958124857275 36.6261495593675, -85.24635699999999 36.744294, -85.21540499999999 36.854467, -85.235046 36.885673, -85.11841099999999 36.827334, -85.064307 36.858743, -85.004099 36.756237, -84.999464 36.624555, -84.97486843583741 36.61458335931719, -85.09612799999999 36.622483, -85.2762879474994 36.6261575408034, -85.290627 36.62645, -85.2958124857275 36.6261495593675))",21053,KY,10218.0,230.0,2250.9297318457625
Coleman,"POLYGON ((-99.713971 32.082089, -99.63141299999999 32.081274, -99.195871 32.079235, -99.20276799999999 31.467234, -99.314875 31.409875, -99.40228399999999 31.446198, -99.511477 31.424401, -99.60185 31.49195, -99.62542599999999 31.467429, -99.72169799999999 31.576759, -99.713971 32.082089))",48083,TX,8175.0,88.0,1076.4525993883792
Montrose,"POLYGON ((-109.059962 38.499987, -108.379136 38.499987, -108.378698 38.668097, -107.500655 38.668553, -107.50002 38.301926, -107.63504 38.301896, -107.635697 38.332148, -108.13238 38.331573, -108.086604 38.255202, -107.937588 38.218992, -107.965789 38.152328, -108.906749 38.154959, -109.041796614855 38.1530323049685, -109.041762 38.16469, -109.060062 38.275489, -109.059962 38.499987))",08085,CO,42758.0,459.0,1073.48332475794
Ottawa,"POLYGON ((-97.931614 39.277094, -97.929097 39.306397, -97.369839 39.306011, -97.37115399999999 39.131961, -97.37161399999999 38.957852, -97.92855999999999 38.958395, -97.92974599999999 39.219273, -97.931614 39.277094))",20143,KS,5704.0,111.0,1946.0028050490885
Sheridan,"POLYGON ((-100.720213 39.568034, -100.180351 39.56689, -100.161667 39.567277, -100.1642 39.132071, -100.721296 39.133381, -100.720213 39.568034))",20179,KS,2521.0,153.0,6069.020230067434
Carbon,"POLYGON ((-111.247496 39.813028, -110.85778 39.813285, -109.976814 39.80623, -109.88308 39.806236, -109.962143 39.725885, -110.037952 39.566667, -110.023963 39.469268, -110.024118 39.469269, -111.077545 39.469743, -111.081333 39.467455, -111.085349 39.521522, -111.132121 39.61379, -111.159113 39.595947, -111.247391 39.70435, -111.247496 39.813028))",49007,UT,20463.0,222.0,1084.8849142354493
Emery,"POLYGON ((-111.29936 39.032264, -111.30092 39.4226, -111.247748 39.467199, -111.247391 39.70435, -111.159113 39.595947, -111.132121 39.61379, -111.085349 39.521522, -111.081333 39.467455, -111.077545 39.469743, -110.024118 39.469269, -110.010617 39.416322, -110.07727 39.275869, -110.05457 39.228283, -110.098763 39.189509, -110.099411 39.136276, -110.156222 39.032654, -110.096336 38.98625699999999, -110.041176 38.993516, -110.003984 38.949911, -110.069114 38.978983, -110.150353 38.979793, -110.140451 38.924322, -110.179252 38.907248, -110.083861 38.751952, -110.11294 38.731651, -110.070489 38.656276, -110.036344 38.652311, -110.057897 38.58374, -109.994283 38.527118, -110.025402 38.499981, -111.279345 38.499978, -111.305665 38.510169, -111.29936 39.032264))",49015,UT,10012.0,97.0,968.837395125849
Bexar,"POLYGON ((-98.806552 29.690709, -98.77878199999999 29.720167, -98.652552 29.749865, -98.646124 29.745181, -98.550489 29.760713, -98.445448 29.735636, -98.44385199999999 29.71965, -98.35258899999999 29.734365, -98.378068 29.662613, -98.32865099999999 29.608233, -98.31094999999999 29.59456, -98.31092799999999 29.594473, -98.27370999999999 29.551213, -98.23389899999999 29.554893, -98.164638 29.478091, -98.12255499999999 29.47797, -98.13417099999999 29.441751, -98.407336 29.114435, -98.441548 29.126127, -98.80476299999999 29.250693, -98.806552 29.690709))",48029,TX,2003554.0,64616.0,3225.0690522940736
Guadalupe,"POLYGON ((-98.31092799999999 29.594473, -98.19762999999999 29.638128, -98.089941 29.683479, -97.99927099999999 29.752444, -97.94356399999999 29.806914, -97.875259 29.858208, -97.799396 29.75226, -97.780917 29.759258, -97.76845899999999 29.719103, -97.63317599999999 29.649863, -97.664987 29.60772, -97.84038299999999 29.376791, -97.956081 29.378436, -98.113175 29.365667, -98.13417099999999 29.441751, -98.12255499999999 29.47797, -98.164638 29.478091, -98.23389899999999 29.554893, -98.27370999999999 29.551213, -98.31092799999999 29.594473))",48187,TX,166847.0,3835.0,2298.513008924344
Crittenden,"POLYGON ((-90.50647499999999 35.178715, -90.50242899999999 35.441726, -90.28689899999999 35.438573, -90.14025699999999 35.436636, -90.112504 35.410153, -90.087903 35.36327, -90.121864 35.304535, -90.16659399999999 35.274588, -90.09794699999999 35.249983, -90.09328499999999 35.203282, -90.09977699999999 35.164474, -90.09061 35.118287, -90.16005799999999 35.12883, -90.181387 35.091401, -90.19714599999999 35.050731, -90.26529599999999 35.040293, -90.300697 35.028793, -90.309297 34.995694, -90.24447599999999 34.937596, -90.250095 34.90732, -90.3114242503452 34.8728511441, -90.31347599999999 34.87169799999999, -90.40163299999999 34.835305, -90.40798275379429 34.8352659792807, -90.40854 34.904121, -90.40043799999999 35.148231, -90.50299299999999 35.144214, -90.50647499999999 35.178715))",05035,AR,47955.0,2349.0,4898.342195808571
Chelan,"POLYGON ((-121.118183 47.997103, -121.15326 48.039693, -121.015942 48.07479499999999, -120.907425 48.163184, -121.001658 48.296009, -121.071589 48.317802, -121.049714 48.485399, -120.823947 48.54503, -120.702069 48.531589, -120.652283 48.536939, -120.649933 48.398139, -120.560206 48.361048, -120.583166 48.319128, -120.508212 48.310344, -120.346284 48.199986, -120.361288 48.157569, -120.21306 48.079044, -120.143075 48.064882, -120.066552 47.966402, -119.870595 47.960455, -119.992679 47.78315, -120.209395 47.748356, -120.199048 47.68227599999999, -120.316594 47.471273, -120.317984 47.456948, -120.311883 47.445248, -120.308482 47.432348, -120.296404 47.413141, -120.293175 47.40076699999999, -120.28653 47.393111, -120.260288 47.383892, -120.086308 47.338942, -120.09446 47.262159, -120.389197 47.260935, -120.5305 47.334328, -120.664368 47.343305, -120.803242 47.423018, -120.917698 47.429247, -120.996578 47.518545, -121.07497 47.550891, -121.113569 47.597288, -121.121584 47.685213, -121.066005 47.713603, -121.119179 47.779933, -121.070685 47.826616, -121.180776 47.89876899999999, -121.118183 47.997103))",53007,WA,77200.0,2000.0,2590.6735751295337
Citrus,"POLYGON ((-82.7555738086957 29.0009301182604, -82.71203899999999 29.030834, -82.61265299999999 29.009271, -82.535591 29.044855, -82.477639 29.052484, -82.362763 28.998929, -82.361831 28.998315, -82.36180499999999 28.997809, -82.362025 28.997445, -82.363247 28.996963, -82.36318 28.996465, -82.36207399999999 28.995671, -82.36211899999999 28.994327, -82.361575 28.993649, -82.36095399999999 28.99338, -82.358711 28.993341, -82.357609 28.993144, -82.356336 28.991703, -82.35526999999999 28.991345, -82.35239399999999 28.991242, -82.350285 28.989492, -82.349293 28.988393, -82.348339 28.98789, -82.34670199999999 28.987755, -82.345809 28.987104, -82.342901 28.987244, -82.341887 28.987845, -82.341364 28.987776, -82.339901 28.98604, -82.33866999999999 28.985489, -82.337856 28.984761, -82.33715699999999 28.983519, -82.335335 28.983124, -82.33467499999999 28.982655, -82.333944 28.981523, -82.333224 28.982368, -82.33209599999999 28.98197, -82.33193 28.981253, -82.331349 28.980424, -82.330095 28.980026, -82.329674 28.97895, -82.32862 28.978699, -82.327325 28.978809, -82.325925 28.977392, -82.32492999999999 28.976706, -82.32323799999999 28.976086, -82.32316299999999 28.975335, -82.32220199999999 28.975084, -82.321281 28.97535, -82.320735 28.974797, -82.32128399999999 28.974027, -82.32106 28.973493, -82.320274 28.973146, -82.319423 28.973426, -82.319271 28.974405, -82.318922 28.974345, -82.317697 28.973424, -82.31583599999999 28.973271, -82.31544699999999 28.972754, -82.315726 28.971805, -82.315619 28.970876, -82.315153 28.970213, -82.31339699999999 28.969476, -82.313149 28.969085, -82.31277 28.967196, -82.312254 28.966645, -82.312067 28.9649, -82.31168599999999 28.963737, -82.31188499999999 28.962033, -82.311697 28.960391, -82.169141 28.792954, -82.263052 28.667634, -82.41768399999999 28.665897, -82.418353 28.694859, -82.66871140214481 28.6943032685852, -82.668722 28.695658, -82.712373 28.720921, -82.713121 28.800283, -82.730245 28.850155, -82.688864 28.905609, -82.723861 28.953506, -82.7555738086957 29.0009301182604))",12017,FL,149657.0,3162.0,2112.8313409997527
Holmes,"POLYGON ((-86.0350381049506 30.9937496073023, -85.893632 30.993455, -85.74971499999999 30.995282, -85.57949757633828 30.9970287484109, -85.4980015850895 30.9978650493614, -85.52920999999999 30.974439, -85.59993399999999 30.830552, -85.619011 30.743868, -85.73605099999999 30.74637, -85.79018499999999 30.790351, -85.82161599999999 30.790775, -85.844421 30.70313, -86.03759099999999 30.704572, -86.0350381049506 30.9937496073023))",12059,FL,19617.0,885.0,4511.393179385227
Jefferson,"POLYGON ((-84.07553899999999 30.273617, -84.074691 30.434302, -84.041293 30.47354, -83.977424 30.522234, -84.007454 30.6720699684692, -83.820973 30.662603, -83.743729 30.6585269137505, -83.6117040588264 30.6515600937086, -83.604186 30.581916, -83.736954 30.507569, -83.72171999999999 30.434354, -83.80666699999999 30.371689, -83.820235 30.30354, -83.85698699999999 30.273318, -83.915533 30.245386, -83.992310340478 30.0892687377287, -84.000716 30.096209, -84.06299 30.101378, -84.0761320719114 30.0990898837301, -84.07553899999999 30.273617))",12065,FL,14246.0,659.0,4625.859890495578
Leon,"POLYGON ((-84.715144 30.333077, -84.64640799999999 30.388281, -84.519796 30.451499, -84.40545399999999 30.474416, -84.378384 30.573467, -84.28551450903949 30.684809171948, -84.12499299999999 30.678037, -84.08375308229999 30.675943397968, -84.007454 30.6720699684692, -83.977424 30.522234, -84.041293 30.47354, -84.074691 30.434302, -84.07553899999999 30.273617, -84.24122199999999 30.274244, -84.28594199999999 30.303301, -84.713351 30.30017, -84.715144 30.333077))",12073,FL,293582.0,11991.0,4084.378470069691
Pinellas,"POLYGON ((-82.8593849560329 28.1721750746045, -82.65116499999999 28.173266, -82.65060199999999 28.144928, -82.64881699999999 27.979178, -82.573419 27.909, -82.56638052125129 27.8363382177134, -82.586519 27.816703, -82.62272299999999 27.779868, -82.62501999999999 27.732706, -82.65252099999999 27.700307, -82.705017 27.62531, -82.733076 27.612972, -82.738467 27.678504, -82.746223 27.731306, -82.79022399999999 27.791603, -82.846526 27.854301, -82.84088199999999 27.937162, -82.82833139477509 28.0190315348922, -82.82816299999999 28.02013, -82.850881 28.102451, -82.8593849560329 28.1721750746045))",12103,FL,974996.0,25130.0,2577.446471575268
